feature_1,feature_2,feature_3,feature_4,feature_5,label
0.31139162,0.11421042,0.52252035,0.41707163,0.30374787,2
0.58894128,0.34698471,0.23692122,0.99706526,0.57902700,3
0.03807787,0.18408546,0.30481866,0.53757550,0.30131335,1
0.55603459,0.56121268,0.90362179,0.83337427,0.48538511,3
0.87352558,0.26881160,0.69213776,0.86247847,0.33222113,3
0.05957716,0.21958251,0.20480918,0.56624293,0.50475183,0
0.44276568,0.42921834,0.96241660,0.67785802,0.87294092,3
0.22034704,0.26994496,0.22124192,0.90796613,0.90229561,0
0.60251980,0.90537401,0.85474528,0.71648526,0.61111256,3
0.63286659,0.09343522,0.74766515,0.24138399,0.57928068,2
0.43339991,0.27062963,0.64258850,0.68767706,0.21552671,3
0.39614517,0.03173806,0.35909591,0.58830351,0.95359514,3
0.00256325,0.71690183,0.03984528,0.39251615,0.65877553,0
0.34913444,0.82754584,0.70944213,0.85104427,0.77212365,3
0.97963896,0.94862373,0.75814568,0.89188496,0.05664975,3
0.43500537,0.95441327,0.91826538,0.83284080,0.70491246,3
0.13519445,0.94041154,0.57371487,0.98373881,0.59048432,1
0.64334463,0.47522008,0.43565992,0.95620275,0.29768811,3
0.83837800,0.04100397,0.92172889,0.89902771,0.00070394,3
0.47131084,0.94676867,0.82156788,0.47222257,0.79702810,2
0.62380573,0.57387362,0.07541362,0.44531224,0.63314717,2
0.64387418,0.84165293,0.84005571,0.30409074,0.39071265,2
0.64179031,0.61279780,0.86816151,0.75785357,0.06990052,3
0.92903384,0.08229181,0.73082924,0.85312347,0.55237224,3
0.77068825,0.56299521,0.30769301,0.29417927,0.28689427,2
0.44363403,0.38183059,0.60180551,0.74966446,0.76959046,3
0.49559324,0.26159284,0.77613709,0.86584828,0.89954202,3
0.54963002,0.37380747,0.13452843,0.16447093,0.49899251,2
0.05991452,0.72064378,0.31499659,0.10926897,0.26768852,1
0.85147132,0.03127188,0.16976887,0.44712876,0.94068417,2
0.53213787,0.39446651,0.59438554,0.35668835,0.81936438,2
0.24921048,0.93372336,0.70297111,0.18665910,0.54842725,1
0.69479231,0.14734684,0.34507338,0.01345604,0.48451036,1
0.84081546,0.52168018,0.74193411,0.66286299,0.76344461,3
0.21887232,0.42072745,0.42373516,0.81012175,0.86932314,1
0.33276784,0.02474754,0.91120823,0.12796803,0.85355086,1
0.79703924,0.40100426,0.33369318,0.90511634,0.20851960,3
0.81842773,0.00764188,0.10433526,0.98888063,0.43197031,3
0.63119521,0.33163580,0.13663380,0.37916175,0.21346402,2
0.58626313,0.72636637,0.65418815,0.30352970,0.79989887,2
0.52039677,0.46229287,0.97784205,0.07941798,0.26335823,1
0.26691342,0.36435226,0.42830315,0.69568310,0.18580849,1
0.01924506,0.48486979,0.70321154,0.64013034,0.76415095,1
0.46857543,0.70628205,0.94338219,0.91060595,0.36420482,3
0.22085145,0.89407256,0.14194538,0.73051146,0.31438817,0
0.61791292,0.61843555,0.65347896,0.80701501,0.31828344,3
0.59436098,0.89344223,0.82038543,0.14016182,0.10901031,2
0.67076683,0.13025260,0.94330261,0.45535922,0.55715086,2
0.65003232,0.32940034,0.20699897,0.89729897,0.97310891,3
0.61087913,0.00121240,0.08965745,0.38219551,0.64560523,2
0.06388922,0.82147041,0.83832129,0.51162216,0.26084315,1
0.14309511,0.85782377,0.05513758,0.88777630,0.49989392,0
0.13954039,0.39618500,0.94108198,0.10024596,0.67213467,1
0.74161643,0.66497999,0.03606305,0.98490532,0.60556095,3
0.80016835,0.92034873,0.05380818,0.43973973,0.49690524,2
0.90132548,0.84193837,0.93935709,0.04888446,0.85987055,2
0.73964810,0.99892676,0.72009147,0.39030709,0.34617874,2
0.76973448,0.45163312,0.83170600,0.29172874,0.55567087,2
0.12581288,0.73873311,0.64852827,0.39736730,0.16409137,1
0.19379459,0.55684086,0.23543080,0.68497649,0.06925954,0
0.57256867,0.54691717,0.01622006,0.53665242,0.25708235,2
0.45257400,0.51135195,0.90207699,0.18248059,0.43651024,2
0.54109129,0.97534768,0.91313062,0.46899664,0.14293690,2
0.72356202,0.42372849,0.28816022,0.31227943,0.10589781,2
0.23915831,0.82392173,0.15998650,0.54537299,0.19474622,0
0.00033010,0.80988663,0.25699107,0.56971870,0.84835235,0
0.86310062,0.18357380,0.64710241,0.98873076,0.55768431,3
0.34465255,0.74621868,0.64052348,0.93836306,0.21620168,3
0.11387352,0.11162492,0.43672084,0.05433908,0.13218778,1
0.51077939,0.67772677,0.29814474,0.04777837,0.67792474,0
0.46709232,0.71454466,0.28792428,0.60126427,0.65942759,3
0.11649428,0.15911740,0.00870330,0.01493911,0.64022175,0
0.22282204,0.57899685,0.28608992,0.04933680,0.38434593,0
0.72295583,0.21508529,0.98723194,0.67537373,0.11287001,3
0.42401225,0.79489083,0.12840165,0.91282370,0.10371375,3
0.68961939,0.36283469,0.97673271,0.75618074,0.58632607,3
0.50164398,0.38801699,0.05376966,0.10314419,0.78203217,0
0.43002709,0.77929195,0.03420255,0.93694986,0.01363518,3
0.12218253,0.68576819,0.05320390,0.69279624,0.54379097,0
0.07602410,0.20474137,0.35530099,0.61726433,0.22806486,1
0.51201992,0.06070648,0.08508854,0.90208418,0.11363547,3
0.57128741,0.82799972,0.54717531,0.87309011,0.34204832,3
0.41744098,0.85128213,0.30323516,0.38345385,0.00267354,2
0.89948921,0.07690127,0.63569155,0.97821689,0.59898615,3
0.33336642,0.48546717,0.43378177,0.66728006,0.77591208,3
0.06415424,0.81226692,0.75617032,0.46360588,0.25647086,1
0.94306193,0.65726810,0.10778509,0.64894811,0.09015114,3
0.45258029,0.93080705,0.58427830,0.99477243,0.52506336,3
0.32354685,0.14497859,0.85304715,0.96661127,0.30022600,3
0.73857350,0.88490523,0.37888611,0.91903551,0.79253866,3
0.90865525,0.59787329,0.61656930,0.19472340,0.16761214,2
0.15329548,0.82776346,0.74766835,0.00535701,0.13055503,1
0.49707039,0.23921565,0.06369042,0.00835700,0.12414209,0
0.15689116,0.36100519,0.48989925,0.26610505,0.77269106,1
0.83801869,0.76551358,0.02344034,0.39525381,0.78675101,2
0.56162172,0.94447993,0.49110195,0.72563280,0.27943045,3
0.29885921,0.39101912,0.36373856,0.93251091,0.01354010,3
0.54507608,0.76410995,0.93048712,0.81369989,0.51154862,3
0.76236307,0.27048248,0.52447610,0.05958233,0.38397208,1
0.22801622,0.86065118,0.44490450,0.14145776,0.11194739,1
0.46475637,0.16643203,0.30376102,0.83365189,0.47695188,3
0.91478413,0.21453215,0.74362960,0.17766348,0.38303785,2
0.28734002,0.34512797,0.92481335,0.50927641,0.73943196,1
0.95730980,0.22852967,0.57984981,0.74535833,0.80772431,3
0.78840062,0.55443840,0.76009638,0.49855304,0.65914010,2
0.76574880,0.55515033,0.82799409,0.97475757,0.99185600,3
0.69017533,0.52825892,0.95784521,0.02435932,0.40807210,1
0.61745102,0.87808801,0.53277241,0.41785582,0.57313924,2
0.75281562,0.68157441,0.66490000,0.23075133,0.14239519,2
0.88592768,0.62210423,0.79879092,0.13740690,0.88290260,2
0.28013545,0.77176121,0.68070812,0.03590955,0.04565899,1
0.36400204,0.85500683,0.00352187,0.28928958,0.46319387,2
0.52575066,0.26127239,0.19122491,0.99818082,0.07663195,3
0.41227968,0.22094892,0.28884256,0.56063142,0.80902435,2
0.56352610,0.47418862,0.32142847,0.42879077,0.77825257,2
0.65832675,0.59266189,0.98174496,0.79202127,0.00666048,3
0.83021769,0.94795892,0.72445864,0.40703260,0.46258061,2
0.69402140,0.46216689,0.91370465,0.84755694,0.16688584,3
0.65857165,0.99704744,0.45958784,0.49423114,0.17879554,2
0.42426907,0.14601864,0.16012116,0.04065746,0.69661438,0
0.01668350,0.27144711,0.71256269,0.75590209,0.89423940,1
0.75266772,0.11053562,0.35427315,0.16738407,0.68917314,2
0.13055420,0.27558009,0.42555084,0.37191195,0.37723821,1
0.06503511,0.39092198,0.67947194,0.80592349,0.74068089,1
0.02854114,0.75109130,0.93811141,0.87709872,0.08847341,1
0.58143172,0.15011099,0.60215669,0.30588555,0.15139230,2
0.97364559,0.64045585,0.67694832,0.44473181,0.73702440,2
0.02082984,0.84266193,0.79830843,0.29853096,0.08827438,1
0.01606634,0.79147020,0.03831128,0.98327911,0.41185263,0
0.08513591,0.22698724,0.03528669,0.52978378,0.35001678,0
0.09639993,0.00847738,0.62952567,0.44568031,0.50246348,1
0.76737318,0.44179332,0.80982298,0.22588324,0.81891487,2
0.33878841,0.23374401,0.15445658,0.52282268,0.67672185,2
0.08182108,0.90822119,0.92161030,0.86956509,0.05374498,1
0.85825338,0.27341876,0.87998282,0.11579139,0.35317354,1
0.15913325,0.00068304,0.46823846,0.90192442,0.71339604,1
0.99677275,0.69900910,0.62142578,0.03252846,0.34758661,2
0.22774889,0.08727095,0.62490120,0.20706323,0.49071891,1
0.89483998,0.66519398,0.86447271,0.60970704,0.72456334,3
0.20255776,0.01751490,0.48527782,0.66940435,0.76559868,1
0.78062372,0.33329618,0.81516627,0.31066299,0.52088291,2
0.88018406,0.04061200,0.42629527,0.42419982,0.05970253,2
0.43178388,0.01388528,0.16088786,0.39737979,0.31646445,2
0.18021188,0.44747945,0.86370441,0.35049332,0.15311404,1
0.62463984,0.08433926,0.93433252,0.43816688,0.15091377,2
0.54750697,0.05218883,0.32484737,0.86143898,0.44327365,3
0.94971653,0.29129305,0.03211295,0.58439572,0.35098120,3
0.37660846,0.97704853,0.20923635,0.38895521,0.11385332,2
0.58664846,0.11441865,0.33297962,0.30292913,0.54649054,2
0.65082777,0.96383418,0.07982347,0.54667737,0.60085812,2
0.81919029,0.81172834,0.75449993,0.49725311,0.61010029,2
0.56784947,0.53629011,0.29013316,0.03908831,0.44134692,0
0.62486688,0.76551287,0.93186394,0.30007475,0.80404298,2
0.99162725,0.17498354,0.68459344,0.27498286,0.98613620,2
0.41947444,0.15485423,0.82660045,0.88460393,0.46419989,3
0.27707187,0.94442175,0.20349914,0.57960023,0.28406965,0
0.77586030,0.92829657,0.92790175,0.93594800,0.22515010,3
0.08488582,0.28516371,0.06179475,0.33268525,0.79107334,0
0.06038657,0.25599942,0.19264040,0.67209870,0.78383643,0
0.12231930,0.08407264,0.24932083,0.09782311,0.27752710,0
0.72693101,0.67955985,0.83817070,0.27973122,0.24817288,2
0.41212829,0.02937518,0.43215022,0.10336869,0.49070113,1
0.44351398,0.73100366,0.73056888,0.32492474,0.57602479,2
0.29366847,0.78272009,0.11525281,0.20819743,0.90470877,2
0.07621176,0.46265482,0.17709202,0.08213080,0.02678785,0
0.03882463,0.94370983,0.58949563,0.44075481,0.43952522,1
0.65827633,0.27321434,0.06374649,0.54607717,0.73400627,2
0.02082874,0.32308490,0.87850062,0.15601749,0.11055865,1
0.12073689,0.04392552,0.41143985,0.76342642,0.07316301,1
0.79788562,0.48830222,0.53167214,0.03997849,0.72068381,1
0.22657737,0.44452403,0.04308392,0.80151936,0.12252641,0
0.85162752,0.24910465,0.66076714,0.91187658,0.32142000,3
0.64259467,0.84412256,0.18127476,0.78802606,0.25296241,3
0.85247825,0.51912058,0.80254709,0.54678313,0.05197909,2
0.42852989,0.03500374,0.75270558,0.02015318,0.11914752,1
0.33641542,0.31900445,0.66602190,0.61146938,0.61958085,3
0.50624019,0.18088628,0.65445483,0.77499880,0.14148186,3
0.43017580,0.32538130,0.13785316,0.76638985,0.95843632,3
0.64980988,0.22219342,0.65728858,0.83041928,0.20380304,3
0.39767369,0.41063092,0.32609667,0.16299148,0.25254252,2
0.91384242,0.64008014,0.04924213,0.38704873,0.53847394,2
0.33633952,0.72964525,0.28019752,0.06056534,0.27392121,0
0.41934936,0.88735873,0.30225807,0.00009092,0.74624588,0
0.59932898,0.64497048,0.84347228,0.23671161,0.77622636,2
0.37021490,0.47071306,0.56911882,0.55639306,0.66788697,2
0.12046853,0.30540278,0.71753604,0.55213742,0.93342328,1
0.90533604,0.50651693,0.72349008,0.19077581,0.54859706,2
0.90182945,0.56465998,0.37847290,0.29155639,0.90913176,2
0.76741383,0.21205872,0.49176939,0.71943867,0.88009666,3
0.88844243,0.73837649,0.91049356,0.99073057,0.82054940,3
0.33363201,0.37399801,0.72467201,0.07145610,0.00025735,1
0.03167150,0.26772303,0.67993295,0.12609030,0.14584470,1
0.11362642,0.20680658,0.58047474,0.06413025,0.12887586,1
0.68917229,0.95205062,0.31623456,0.53526900,0.42993256,2
0.41039659,0.74121249,0.92997254,0.79965700,0.02962232,3
0.58607993,0.02604145,0.05744270,0.06372376,0.12260363,0
0.77186715,0.48494947,0.08063897,0.85058180,0.71515428,3
0.22708830,0.28870834,0.20407317,0.75356739,0.66643184,0
0.07105893,0.23601458,0.87620172,0.26325804,0.62179031,1
0.35267139,0.15506330,0.15364156,0.50672968,0.00374661,2
0.19640885,0.15977607,0.78508397,0.47254571,0.72160253,1
0.97941208,0.39604036,0.64479528,0.13730077,0.41425176,1
0.23424100,0.70522689,0.53106746,0.40824069,0.42251525,1
0.69292541,0.58695023,0.51622980,0.95822918,0.93749048,3
0.19369222,0.49367364,0.74911369,0.61081326,0.91385785,1
0.90073893,0.47819110,0.34644108,0.34286009,0.48068383,2
0.65624951,0.00416463,0.12930887,0.25386404,0.68278490,2
0.75753024,0.21619917,0.82523070,0.18354079,0.01247136,2
0.41665101,0.33842753,0.64885530,0.34204183,0.71459943,2
0.92683457,0.19893528,0.02443118,0.17095213,0.95433302,2
0.37998978,0.02209023,0.77752059,0.30153220,0.70155799,2
0.00632447,0.92874579,0.98586074,0.10285904,0.80370446,1
0.01057821,0.31082058,0.55925078,0.31916164,0.30970516,1
0.68508065,0.72248162,0.96579537,0.76542432,0.94872905,3
0.04256395,0.17220194,0.77194737,0.93056557,0.75502303,1
0.72557363,0.63378760,0.14899073,0.79787427,0.81526101,3
0.22322723,0.96779683,0.22543980,0.85493810,0.88304678,0
0.75983632,0.01630629,0.39800649,0.25672542,0.04457005,2
0.39648310,0.75003548,0.04276110,0.43761662,0.71594280,2
0.53983219,0.57577090,0.99249131,0.90051967,0.72012877,3
0.25819341,0.21210693,0.93835979,0.87091030,0.44048970,1
0.65626074,0.09436241,0.67785632,0.89145971,0.48041925,3
0.66328165,0.24914994,0.06120205,0.46453436,0.07052280,2
0.10955962,0.33043835,0.20722790,0.10767744,0.52676260,0
0.51231524,0.93467558,0.70410425,0.55766187,0.27990383,2
0.46642810,0.78945233,0.60848217,0.61110468,0.70497010,3
0.55955430,0.43557108,0.48171852,0.50238208,0.44769327,2
0.61710702,0.18123676,0.85321161,0.96995455,0.69892575,3
0.19141005,0.97538440,0.35502451,0.67830618,0.00412904,1
0.66157796,0.18855227,0.35623111,0.09322560,0.36281077,1
0.71037851,0.66719887,0.59063662,0.35345813,0.62535876,2
0.75227964,0.94835283,0.56668558,0.42856494,0.01268485,2
0.57066719,0.85901595,0.18033491,0.90587215,0.51395921,3
0.05166275,0.96039801,0.49945585,0.85313826,0.01594622,1
0.34783109,0.46087617,0.14171590,0.22775866,0.78463002,2
0.65340398,0.29771247,0.74408812,0.66580150,0.29498698,3
0.70314006,0.94621067,0.92334894,0.87512158,0.93583944,3
0.79007403,0.94743765,0.07925578,0.16682936,0.55852796,2
0.20180378,0.70100149,0.26086332,0.95390359,0.41499212,0
0.18312559,0.44920056,0.88374783,0.60154410,0.09471394,1
0.55772263,0.58685036,0.79429518,0.73770917,0.78474386,3
0.10583415,0.50267935,0.69154967,0.92215398,0.44906955,1
0.56378282,0.11249061,0.30322250,0.48711202,0.00454103,2
0.58782516,0.64185540,0.33561100,0.53700976,0.66606286,2
0.53871444,0.49729848,0.53356981,0.30196341,0.18029247,2
0.70138510,0.23640403,0.56224907,0.57954803,0.58850925,3
0.31991179,0.52417396,0.73801795,0.39158481,0.08154292,2
0.13854754,0.98998961,0.96139898,0.62814969,0.53840698,1
0.26723257,0.04697773,0.21609080,0.16481284,0.36749918,0
0.54402307,0.48015472,0.89678875,0.52868148,0.39172947,2
0.54280352,0.23564593,0.54469646,0.26225813,0.82751546,2
0.60351985,0.81807385,0.96630999,0.78186941,0.77040754,3
0.29643045,0.54549824,0.16499588,0.63797413,0.41639352,3
0.30022327,0.97265481,0.98952957,0.27641563,0.66499786,2
0.26933581,0.61987746,0.67290860,0.18190466,0.07284156,1
0.71162160,0.05618363,0.80906926,0.01040444,0.87178880,1
0.41546280,0.13186607,0.48838711,0.13564796,0.53610862,1
0.16913530,0.49549261,0.99166592,0.11325716,0.58417212,1
0.86995055,0.28727293,0.18318659,0.69238450,0.14334897,3
0.64225597,0.79209567,0.25172540,0.30325376,0.59325397,2
0.82658062,0.87783138,0.78225281,0.51177524,0.56628313,2
0.12781362,0.72612527,0.80281502,0.33872252,0.59345274,1
0.83154713,0.84120627,0.47913172,0.57112129,0.64100108,3
0.35469952,0.63476004,0.05164505,0.75415728,0.43349483,3
0.92001882,0.91576943,0.05028232,0.84502052,0.00932537,3
0.10523854,0.67772151,0.27711989,0.92061057,0.48782479,0
0.72191314,0.67888691,0.33095880,0.25019670,0.25617175,2
0.89133881,0.70688040,0.54708397,0.19009047,0.99293194,2
0.82682674,0.09900490,0.64116510,0.56667661,0.07728398,3
0.84310544,0.43634388,0.08537561,0.43970219,0.36561736,2
0.25088524,0.69581903,0.00821308,0.60359820,0.69771787,0
0.06890115,0.34259030,0.01372415,0.48776012,0.12785137,0
0.47455717,0.00977218,0.55165373,0.48156603,0.07952128,2
0.66324837,0.86958629,0.93408125,0.04253128,0.15399617,2
0.15643380,0.43864137,0.87003726,0.70079451,0.95573486,1
0.71519453,0.33223892,0.41317505,0.77038569,0.40683040,3
0.13048414,0.78925643,0.94110856,0.11946451,0.67105845,1
0.15606459,0.13806069,0.59109654,0.75801294,0.81761163,1
0.44026445,0.68776095,0.82368341,0.45850738,0.11444447,2
0.94412789,0.04029608,0.31948978,0.79904570,0.57553414,3
0.87387393,0.27062382,0.41928472,0.37961341,0.28816658,2
0.62067969,0.10980229,0.28241481,0.32702091,0.93988139,2
0.07681224,0.00589241,0.68233303,0.18441343,0.57276349,1
0.35809688,0.18661815,0.68261609,0.78320429,0.74540948,3
0.29868264,0.19979571,0.51316450,0.63247962,0.09153810,3
0.81304684,0.08954131,0.40748607,0.44782538,0.36753094,2
0.46279841,0.35814839,0.60373601,0.29111717,0.71719303,2
0.77475658,0.30488932,0.90973088,0.15313769,0.80803485,2
0.56797392,0.85363743,0.16941688,0.28014301,0.17337356,2
0.64010801,0.55816956,0.40552460,0.34129925,0.55783395,2
0.81574038,0.39282200,0.23255837,0.79912100,0.33492656,3
0.03115894,0.52450790,0.38714309,0.77974493,0.45065154,1
0.78903354,0.85594031,0.92781197,0.09632483,0.34031491,2
0.75780775,0.31098703,0.07234026,0.21757028,0.62951360,2
0.87616208,0.20613451,0.77805608,0.61701139,0.23969402,3
0.23496849,0.31300616,0.57040924,0.56177481,0.46237608,1
0.63812243,0.78758229,0.53468602,0.37020361,0.93059945,2
0.58448930,0.06866122,0.56961741,0.82012287,0.88348864,3
0.73791826,0.98857918,0.63676724,0.83879402,0.19100416,3
0.51857401,0.20320211,0.17250786,0.54345055,0.64435455,2
0.17195307,0.96296796,0.07576152,0.39576537,0.23306110,0
0.76638790,0.50191967,0.34315996,0.89973207,0.78140398,3
0.19492082,0.04127596,0.60057157,0.88959545,0.68881451,1
0.01994978,0.10865678,0.37129524,0.14904150,0.18240837,1
0.23906967,0.52442981,0.16548878,0.76085244,0.41139738,0
0.04411498,0.04176141,0.82756828,0.47186164,0.16108125,1
0.61601566,0.84574123,0.68228849,0.70266863,0.86462780,3
0.97869584,0.53647534,0.78196150,0.93041448,0.63792009,3
0.74813390,0.32975827,0.50141180,0.52231493,0.49918267,2
0.67353480,0.24934614,0.59551164,0.09735764,0.17264461,1
0.03917281,0.52899062,0.54161722,0.21079284,0.94221083,1
0.36130737,0.53887270,0.02274119,0.13592434,0.36005585,0
0.42546168,0.97381748,0.25620343,0.74176886,0.36520390,3
0.90315297,0.81290443,0.99576883,0.86740326,0.22040658,3
0.98517077,0.54119092,0.03665623,0.20077951,0.90071951,2
0.35971213,0.99494186,0.70742605,0.14409099,0.40573903,2
0.46631649,0.20025676,0.84982124,0.90520427,0.57367075,3
0.29292116,0.42926612,0.81833179,0.92455954,0.95115816,3
0.95393726,0.95829391,0.48612669,0.18930775,0.57410314,2
0.51954689,0.71160835,0.40165845,0.65010761,0.78417024,3
0.09499397,0.56321445,0.15675731,0.52267780,0.78892701,0
0.75047013,0.44175290,0.68789467,0.68387202,0.66726095,3
0.26415928,0.12776466,0.60337729,0.31733787,0.01189326,1
0.88226476,0.02703433,0.99335027,0.69757795,0.97215556,3
0.08768442,0.64828937,0.61391691,0.06920839,0.22855877,1
0.81478887,0.28895530,0.97469333,0.56107351,0.32352586,2
0.90224410,0.89713192,0.15090375,0.13704394,0.67471035,0
0.42499737,0.39260689,0.31020484,0.26744136,0.59030820,2
0.23519944,0.60656103,0.48713966,0.49685446,0.69324382,1
0.78594153,0.63299391,0.48934665,0.70293587,0.96904485,3
0.78705210,0.68063806,0.60958150,0.68572954,0.94694169,3
0.91798195,0.94537626,0.68633619,0.47274332,0.18735880,2
0.71897219,0.46435762,0.02090150,0.98771626,0.28633312,3
0.53657452,0.45177669,0.48208983,0.24508070,0.90893179,2
0.22079079,0.33125339,0.53558539,0.42765830,0.99760041,1
0.38908421,0.02489644,0.23219277,0.64769518,0.25542703,3
0.84536948,0.51898850,0.57652846,0.33462295,0.83380206,2
0.34009156,0.38794850,0.24683077,0.74952933,0.69939655,3
0.35004775,0.68781091,0.75649359,0.69100017,0.00375267,3
0.75873994,0.69872577,0.02950855,0.26343477,0.48002458,2
0.43417821,0.61119806,0.67008510,0.31427962,0.73395073,2
0.17440219,0.11449915,0.75699142,0.79522841,0.58912032,1
0.96747910,0.39217870,0.40702983,0.95560838,0.80734891,3
0.35613847,0.40172587,0.40654421,0.26824563,0.39705560,2
0.67620154,0.83921829,0.51054457,0.91150404,0.40338590,3
0.48695261,0.22805691,0.41436224,0.29892496,0.47556745,2
0.97448708,0.10393304,0.78611045,0.44933462,0.01280633,2
0.11382374,0.33125087,0.95069281,0.03709127,0.24105191,1
0.60246490,0.47821746,0.06119196,0.52416797,0.36890544,2
0.01056859,0.24454787,0.13092440,0.84018226,0.26129612,0
0.65204589,0.85337742,0.91530632,0.84327140,0.79182743,3
0.09054604,0.71497668,0.94665030,0.27867053,0.77062742,1
0.32911908,0.54362256,0.03260079,0.24194063,0.76478634,2
0.80484037,0.88860989,0.67303992,0.33298230,0.58203506,2
0.42452568,0.28282998,0.73112617,0.85363512,0.54163398,3
0.30436867,0.08990080,0.63971263,0.88397929,0.51035220,3
0.78183689,0.12658427,0.95035357,0.30495041,0.75970445,2
0.46133358,0.84297809,0.06106862,0.03860215,0.56137098,0
0.58938013,0.99021867,0.39282863,0.32615107,0.29908337,2
0.83363637,0.21298315,0.81034910,0.91886436,0.11052253,3
0.07012557,0.63876205,0.71295064,0.98246334,0.14711082,1
0.37915477,0.28167606,0.98654503,0.83655066,0.34467742,3
0.81719463,0.22213736,0.23074872,0.62486715,0.64652670,3
0.10082154,0.33416584,0.70560206,0.99008405,0.43921612,1
0.50988440,0.31583274,0.97943904,0.95819221,0.38565811,3
0.26915271,0.59880867,0.82629427,0.40867718,0.30766857,1
0.80278678,0.35796221,0.84854646,0.12888531,0.69218466,1
0.50504463,0.79644469,0.32019223,0.62888181,0.16521403,3
0.38748485,0.15111847,0.99798634,0.81908487,0.02885784,3
0.10520633,0.59618585,0.66394627,0.95717119,0.00311131,1
0.86576765,0.46567284,0.85792382,0.74445300,0.12464116,3
0.17018518,0.24694294,0.32462164,0.99183030,0.29834856,1
0.61761359,0.92353922,0.56973409,0.48377823,0.58376784,2
0.43587445,0.24355752,0.25607489,0.94042224,0.82894265,3
0.23834961,0.39009053,0.93940201,0.58359884,0.75739616,1
0.96561552,0.32824198,0.57348230,0.23873067,0.26547901,2
0.45281791,0.82081091,0.45535597,0.51418004,0.35005950,2
0.39671300,0.34529699,0.03937152,0.51418494,0.57388354,2
0.90506504,0.19119559,0.89090602,0.88788996,0.71622181,3
0.41625051,0.28990457,0.72289575,0.39577054,0.78856300,2
0.97050432,0.36044630,0.08718464,0.99506073,0.97520807,3
0.14088136,0.40730676,0.27665874,0.12752605,0.20083308,0
0.35375480,0.64099944,0.33338408,0.62459769,0.46636916,3
0.59992953,0.32711853,0.20539992,0.98416214,0.92217183,3
0.87900121,0.58537060,0.26893155,0.80487092,0.06724070,3
0.65873651,0.61938293,0.61977889,0.81212121,0.66745340,3
0.30148963,0.74188752,0.05615865,0.38456770,0.08647311,2
0.96235714,0.07264589,0.89148827,0.53558011,0.19669618,2
0.66592782,0.98263745,0.42563651,0.24840172,0.16033882,2
0.36227283,0.01661589,0.66497883,0.58037546,0.90896992,3
0.25358554,0.50081500,0.94532485,0.88093594,0.34583057,1
0.73097354,0.84888102,0.57097859,0.39252028,0.37929110,2
0.71339937,0.73978559,0.42030920,0.37508727,0.95177476,2
0.37581257,0.91298809,0.40587091,0.52436791,0.11209145,2
0.47053390,0.59767474,0.88465357,0.18250113,0.50370301,2
0.71030662,0.92316372,0.55481381,0.45903282,0.65109860,2
0.14461242,0.97561804,0.77478129,0.95198615,0.07613882,1
0.41954380,0.50268875,0.61117366,0.23903032,0.38235124,2
0.37554880,0.86416259,0.14133415,0.66686515,0.24053304,3
0.53581638,0.66475280,0.16873779,0.39518938,0.56026416,2
0.15381334,0.19863973,0.77637094,0.39252374,0.66743243,1
0.25077837,0.29767771,0.60632216,0.54116195,0.17302779,1
0.22598940,0.96319891,0.28476362,0.22956565,0.72411784,0
0.19570064,0.41751213,0.66532630,0.47561344,0.91954710,1
0.54153204,0.85427238,0.23241519,0.91044874,0.53742910,3
0.67579114,0.26916376,0.15883550,0.51907912,0.08309623,2
0.60519323,0.14564035,0.39357497,0.00803465,0.03196344,1
0.84494003,0.49524639,0.66473553,0.85913558,0.10406938,3
0.57065773,0.10767947,0.67767360,0.05169593,0.60071131,1
0.83798282,0.29377262,0.49309060,0.27963787,0.61355995,2
0.13857528,0.59708235,0.10196379,0.30999438,0.74846516,0
0.15160883,0.71659104,0.61853152,0.49194208,0.53173101,1
0.51730857,0.97094756,0.49253341,0.36186222,0.04746185,2
0.74441221,0.91229439,0.54876332,0.36479161,0.58805862,2
0.59218230,0.68204652,0.29545270,0.64422056,0.93875646,3
0.94957815,0.53650694,0.69325376,0.05911438,0.83376554,1
0.57064927,0.93618464,0.02050332,0.28207009,0.72628771,2
0.49348668,0.94035146,0.53547745,0.54797967,0.83082846,2
0.71387783,0.11953385,0.30474124,0.83089799,0.06127250,3
0.62060844,0.96525370,0.27694077,0.90291858,0.99857556,3
0.30761001,0.56943080,0.42917250,0.09212191,0.63691103,1
0.91842667,0.71931075,0.72366506,0.59597738,0.30084416,3
0.11069470,0.56905234,0.67399305,0.72065087,0.79984336,1
0.17587237,0.58759349,0.99052371,0.61285543,0.00152312,1
0.50187336,0.24369593,0.96955989,0.66162938,0.79038910,3
0.66750028,0.30685976,0.24859535,0.39771296,0.24872763,2
0.39266927,0.46680061,0.97186279,0.58509367,0.11398843,3
0.64314643,0.19087558,0.77212210,0.30620824,0.55573910,2
0.68890719,0.13652918,0.06492320,0.38820588,0.88213592,2
0.12306073,0.56003046,0.15171560,0.34126988,0.30093882,0
0.74423560,0.95512989,0.48960484,0.36235064,0.79699386,2
0.64031499,0.86524949,0.16417283,0.74792779,0.55870476,3
0.43620959,0.94626735,0.12104555,0.99490174,0.69513092,3
0.46403995,0.16858235,0.30086291,0.05802031,0.53073116,0
0.01190723,0.28631171,0.72415591,0.39956273,0.04721073,1
0.39819363,0.21532522,0.76171079,0.64631350,0.72408254,3
