feature_1,feature_2,feature_3,feature_4,feature_5,label
0.96847312,0.65171949,0.37019946,0.74920176,0.91371156,1
0.45041481,0.28277047,0.10229719,0.31403342,0.77844810,0
0.63301429,0.19842667,0.35716135,0.28240607,0.64191514,1
0.89937375,0.71980728,0.66887851,0.16538884,0.14083711,1
0.42792459,0.63173619,0.42430806,0.60818072,0.18708894,0
0.36556291,0.80199917,0.60047573,0.57498961,0.56307602,0
0.46616405,0.39196384,0.99430109,0.64480000,0.33859107,0
0.17147305,0.97001088,0.43946850,0.51909602,0.69922257,0
0.77171781,0.01543606,0.75166453,0.96768290,0.37097646,1
0.24459940,0.98245243,0.75442493,0.56638318,0.99715611,0
0.88804686,0.04696183,0.93268425,0.01356358,0.15774632,1
0.46827457,0.62260375,0.03952213,0.77667185,0.36481223,0
0.70531989,0.59806618,0.91794091,0.48749480,0.10483630,1
0.20875811,0.57501845,0.22505340,0.17845261,0.57636800,0
0.93115159,0.82782802,0.42832941,0.64035835,0.35943573,1
0.97731820,0.54916561,0.67139641,0.47555038,0.72329913,0
0.87069599,0.19672418,0.87272907,0.48454160,0.80227933,1
0.37380878,0.02203022,0.65499955,0.93102248,0.35211040,0
0.58618483,0.92419486,0.38458768,0.07740281,0.04763934,0
0.02001869,0.85978089,0.97989855,0.52828219,0.91027705,0
0.02067029,0.63734718,0.67040721,0.40141300,0.70406751,0
0.12430797,0.70606852,0.88465670,0.43461508,0.06693333,0
0.51435634,0.76435767,0.78842073,0.84230643,0.46401695,0
0.59895129,0.71304755,0.64749948,0.73401281,0.38395503,0
0.10401869,0.46895260,0.95981711,0.30513891,0.40542261,0
0.84179107,0.91236755,0.61465475,0.79427550,0.79458537,1
0.49226243,0.72209992,0.12980782,0.24509225,0.23419620,0
0.93630447,0.43836150,0.69825123,0.87993832,0.63583144,1
0.75480719,0.55625350,0.89595487,0.87805296,0.15831275,1
0.87864701,0.47774470,0.95505959,0.51761705,0.09667675,1
0.75377657,0.30114972,0.54150113,0.23503070,0.08659671,1
0.61029806,0.45580859,0.81244252,0.83721824,0.92841497,0
0.27585464,0.63237524,0.53296186,0.31730121,0.58533954,0
0.94379358,0.13798165,0.42834521,0.03039422,0.84674183,0
0.45705560,0.89471739,0.21635113,0.04670347,0.35842579,0
0.45433278,0.20302610,0.36165657,0.27657673,0.24546282,0
0.28030600,0.37909803,0.12529314,0.40091166,0.56917190,0
0.63254679,0.46283855,0.07569731,0.90755247,0.35085245,1
0.36830230,0.00518128,0.54810947,0.86465942,0.79743962,0
0.32085966,0.88003801,0.24508471,0.36844901,0.74241194,0
0.52723346,0.50978253,0.23025362,0.27359201,0.95857783,0
0.26948958,0.02055243,0.67009206,0.18397497,0.48023727,0
0.12903054,0.49782197,0.26426531,0.63470851,0.88483870,0
0.20005473,0.71900176,0.94669134,0.31145528,0.88338071,0
0.06680607,0.33522684,0.32124965,0.52085455,0.53443991,0
0.08417565,0.99892816,0.82466878,0.40589865,0.15184037,0
0.56999437,0.93889809,0.72618449,0.33909768,0.19413789,0
0.41744186,0.38819250,0.37701271,0.50139066,0.60267254,0
0.16924190,0.96213591,0.13974214,0.57161715,0.15249506,0
0.14724441,0.85140220,0.85457989,0.68544735,0.71508741,0
0.59820023,0.30423293,0.58947838,0.48917299,0.85302649,0
0.12626115,0.42635384,0.76390107,0.81919860,0.15393650,0
0.84772872,0.67924943,0.99286068,0.61933382,0.81204243,1
0.96553892,0.80628541,0.86709263,0.42389274,0.75662350,1
0.67552060,0.54471882,0.39472327,0.35479763,0.24357155,1
0.71011597,0.33174350,0.23084301,0.73712760,0.29267911,1
0.73220656,0.85678646,0.05129918,0.15082888,0.50079462,1
0.73942007,0.46365671,0.13261864,0.14612963,0.58061877,1
0.27661092,0.71158621,0.89927317,0.40803762,0.33972403,0
0.02175919,0.32183795,0.45216372,0.88594562,0.39042649,0
0.20930535,0.76160131,0.68465658,0.59154299,0.81048479,0
0.42304246,0.72619865,0.78361055,0.66173365,0.25898083,0
0.14805511,0.24271751,0.61691448,0.66774554,0.86444547,0
0.14937036,0.90098742,0.59019080,0.15490278,0.35750111,0
0.52676743,0.77949816,0.68360905,0.12304489,0.51511159,0
0.73018219,0.13987123,0.32992325,0.93569781,0.08677780,1
0.02838491,0.16941796,0.17237033,0.15670363,0.85558586,0
0.94700555,0.72293970,0.68841258,0.32988547,0.28464094,1
0.52409582,0.30214024,0.12675573,0.13969002,0.49770029,0
0.73776553,0.85579520,0.81561728,0.51825148,0.45197642,1
0.11014483,0.91292564,0.69020351,0.10008787,0.76626565,0
0.29810254,0.35480191,0.07460002,0.82430304,0.59366509,0
0.46205955,0.56279890,0.11340815,0.90257543,0.59631008,0
0.40690792,0.46127622,0.88182137,0.65372366,0.51017366,0
0.50996116,0.91207894,0.10186601,0.82969598,0.46075744,0
0.05257238,0.04675434,0.44397414,0.04061293,0.81804104,0
0.91792098,0.69299568,0.95990594,0.32935068,0.74583259,1
0.22412409,0.06897924,0.68903776,0.76728861,0.10096008,0
0.11289132,0.80913736,0.69221626,0.49681617,0.55913451,0
0.00142825,0.52958140,0.78696005,0.32690418,0.08903898,0
0.67852106,0.44713033,0.84293037,0.53694896,0.21756039,1
0.37012962,0.27408813,0.13394957,0.56702561,0.54472196,0
0.03989214,0.44119819,0.14452912,0.48913427,0.66095608,0
0.48011103,0.45863936,0.39148177,0.89811649,0.32583332,0
0.53937572,0.58842123,0.99228616,0.30295444,0.60627174,0
0.26375186,0.78978544,0.32264819,0.65864899,0.21305351,0
0.70785275,0.70800258,0.87227003,0.10186692,0.31115458,1
0.59629104,0.26801503,0.38282476,0.77880502,0.57949835,0
0.18371459,0.56026780,0.54572879,0.19493684,0.00201461,0
0.87767589,0.68435991,0.07654603,0.81209484,0.59887544,1
0.89326283,0.17947156,0.73877285,0.84506181,0.32448655,1
0.96677126,0.15334088,0.30442939,0.45681822,0.47655093,1
0.56234863,0.58389923,0.21255516,0.64001938,0.28322291,0
0.86352547,0.82539334,0.41285172,0.64188454,0.26219366,1
0.74341441,0.63763755,0.97896257,0.32911784,0.20520755,1
0.32182491,0.64398561,0.49103385,0.36877786,0.78363065,0
0.23699217,0.90740870,0.67733101,0.48693154,0.98695605,0
0.53324136,0.89633774,0.13931636,0.30427190,0.74775241,0
0.01781117,0.88170331,0.01910959,0.31208671,0.75765057,0
0.70653496,0.27780467,0.42285321,0.88410347,0.04896222,1
0.34506140,0.43081598,0.30247730,0.16209985,0.17903327,0
0.75901058,0.71013840,0.36702214,0.61616509,0.73969549,1
0.79893724,0.19936768,0.48744513,0.57001777,0.77840126,1
0.11632794,0.83179677,0.17335577,0.47156930,0.51648264,0
0.16657692,0.20997501,0.58130773,0.09318853,0.70443057,0
0.67692611,0.70239487,0.82973335,0.30925889,0.49103991,1
0.97102196,0.05696026,0.09174084,0.28437558,0.14838838,1
0.15571855,0.17739717,0.30594858,0.67531137,0.77410382,0
0.95569635,0.65888785,0.05081431,0.06454481,0.28642097,1
0.97389638,0.37224451,0.91308269,0.94828597,0.83266505,1
0.07174775,0.79505301,0.04042466,0.40276510,0.36267656,0
0.15459856,0.99190593,0.93864885,0.87520257,0.71062862,0
0.20597674,0.07193120,0.53685885,0.97843078,0.69950273,0
0.17496209,0.48174829,0.56152778,0.80083259,0.22894916,0
0.96016063,0.25097337,0.29619245,0.78221783,0.00791061,1
0.10281742,0.47228870,0.66995779,0.10029214,0.82356375,0
0.87177803,0.38125731,0.13149298,0.07087088,0.86760764,1
0.09299484,0.11888391,0.10452499,0.67290290,0.94828314,0
0.58592849,0.74880907,0.12897541,0.00927507,0.96383338,0
0.07950284,0.37657254,0.99160848,0.95159527,0.78312421,0
0.00704896,0.74095358,0.53895871,0.99763682,0.60810930,0
0.28958366,0.36370307,0.18953363,0.11839747,0.75668031,0
0.37328806,0.11097056,0.62930489,0.38726469,0.53739060,0
0.30027418,0.31700593,0.23296015,0.28046449,0.92718235,0
0.92526007,0.30151079,0.68759943,0.34907751,0.43262199,1
0.00506904,0.07946209,0.43517598,0.63628826,0.90807247,0
0.63059233,0.93520570,0.97086274,0.67682766,0.81585949,1
0.40152873,0.52590598,0.24820985,0.67166399,0.63873904,0
0.51397277,0.66759133,0.27255582,0.60277578,0.15992687,0
0.97184246,0.44050158,0.73486808,0.80607503,0.57954876,1
0.52773211,0.82092207,0.32819806,0.86668801,0.34942582,0
0.30715119,0.68032321,0.16118379,0.64652688,0.60784351,0
0.79313443,0.72531458,0.72057465,0.82847616,0.50460864,1
0.63180200,0.03884083,0.75568864,0.62182883,0.24612185,1
0.06851734,0.54911799,0.06323662,0.67594351,0.78112525,0
0.36855824,0.37776895,0.84479680,0.50857627,0.09918198,0
0.89517900,0.35565425,0.25277985,0.48403075,0.29759896,1
0.30835810,0.08916453,0.73224232,0.87484612,0.95326952,0
0.43691828,0.50049532,0.30854108,0.36966199,0.02061148,0
0.50844768,0.68590682,0.60185695,0.76128933,0.72929852,0
0.16082734,0.72091180,0.22675822,0.68891533,0.48587518,0
0.77718063,0.36297721,0.04504534,0.91266738,0.76707663,1
0.92802667,0.62746016,0.61295977,0.99079083,0.32651089,1
0.17216152,0.51599956,0.47739517,0.73358765,0.30152353,0
0.66875009,0.29595490,0.83954746,0.96122274,0.65186151,1
0.95722112,0.34850854,0.49611295,0.88458612,0.76472060,1
0.52859749,0.60032281,0.39318865,0.28888657,0.02838533,0
0.17322879,0.80175616,0.17230547,0.49546369,0.56746424,0
0.03868681,0.57122508,0.06597212,0.87225135,0.77855278,0
0.02487106,0.82514263,0.43302805,0.79183781,0.98564875,0
0.73397529,0.29980598,0.32949874,0.45869741,0.83003703,1
0.34811473,0.11932491,0.89638816,0.29006762,0.32867066,0
0.77413694,0.05690220,0.75587670,0.58380998,0.86122105,1
0.55654350,0.64872324,0.13259838,0.49552781,0.32298889,0
0.05052516,0.32473144,0.44339877,0.14442459,0.81840618,0
0.68628634,0.96511448,0.33926445,0.36973066,0.57123614,1
0.57009058,0.74400444,0.89553634,0.66468814,0.89098094,0
0.53255988,0.98090590,0.40792889,0.69318701,0.81749948,0
0.23211767,0.61636940,0.41894643,0.70849036,0.30648776,0
0.48669053,0.89220776,0.96058928,0.57867306,0.94720883,0
0.32584205,0.87243183,0.07838842,0.90743032,0.87051764,0
0.17270581,0.76906676,0.41722325,0.89404446,0.74666742,0
0.97101734,0.40674500,0.57005213,0.95005970,0.16865202,1
0.42780712,0.36504853,0.48104267,0.93003558,0.67648981,0
0.35083672,0.83034096,0.30786887,0.07006300,0.50834721,0
0.57716539,0.49545882,0.93367537,0.69510243,0.99936308,1
0.71962595,0.99103163,0.58950782,0.52330927,0.80868878,1
0.72477058,0.67899853,0.41647181,0.14758255,0.79589818,1
0.67649772,0.65815739,0.17392522,0.05801894,0.80818091,1
0.54277795,0.66063614,0.69588954,0.44655174,0.17578684,0
0.73805387,0.96201833,0.75820723,0.99290985,0.33603754,1
0.08491346,0.09045560,0.45454972,0.36612727,0.99250952,0
0.40848205,0.80671202,0.87394008,0.84370091,0.76672231,0
0.59257836,0.18732033,0.95336207,0.73127202,0.39359567,0
0.84913558,0.33038176,0.22742049,0.04181723,0.98112209,1
0.95862045,0.19500335,0.37354169,0.15893405,0.81222254,0
0.39755204,0.42213873,0.18678566,0.83579725,0.18253039,0
0.40028677,0.20579389,0.80030194,0.89816377,0.25804205,0
0.89973064,0.87545515,0.01897292,0.54944208,0.89579984,1
0.64837398,0.04794035,0.34929876,0.99954505,0.03775529,1
0.16396531,0.01190436,0.28984982,0.35202450,0.86639950,0
0.41956369,0.89903545,0.19680128,0.15091333,0.75644787,0
0.96062630,0.96801329,0.09994299,0.88317452,0.97465986,0
0.54836798,0.06577777,0.60522872,0.68012849,0.51142672,0
0.05403080,0.38378328,0.37835267,0.07561435,0.76926978,0
0.88765321,0.44200839,0.52423017,0.59457909,0.69400655,0
0.58043534,0.39315086,0.83774107,0.23035255,0.55071803,0
0.34062837,0.78247288,0.11417117,0.49724760,0.62333598,0
0.72912361,0.32477590,0.55213023,0.94180696,0.66636894,1
0.62609353,0.25115637,0.50984517,0.18857825,0.97042743,1
0.31878207,0.87424241,0.03705384,0.56148861,0.35916852,0
0.24064385,0.69869335,0.24761151,0.40593873,0.22822515,0
0.17893682,0.80799381,0.35575298,0.97406690,0.12281368,0
0.97520928,0.61735433,0.82233063,0.28985431,0.97687477,0
0.88359202,0.33897785,0.17166947,0.89434490,0.21084437,1
0.89346241,0.55505350,0.05479498,0.05047797,0.43894960,1
0.60047727,0.22512833,0.55549492,0.56306236,0.10502198,0
0.65692007,0.34391967,0.31102156,0.54267980,0.29550223,1
0.71953357,0.28289559,0.11523264,0.79400661,0.62597812,1
0.49008602,0.73822606,0.44193935,0.31509139,0.90056819,0
0.30693822,0.26868090,0.38305058,0.18908129,0.92950678,0
0.92117715,0.75274361,0.43066361,0.23850103,0.86063314,0
0.05660691,0.61784073,0.70561118,0.95866984,0.53242620,0
0.63349895,0.78480145,0.75760986,0.34536184,0.85810147,1
0.52033301,0.57677773,0.40386220,0.10119943,0.81524882,0
0.03172352,0.54937384,0.21672755,0.29292918,0.56923051,0
0.27360578,0.87384516,0.84938418,0.22251509,0.65443909,0
0.28537104,0.96698710,0.88029262,0.19775555,0.95109024,0
0.99116577,0.18255931,0.43235374,0.71199493,0.34965726,1
0.73504374,0.51605556,0.96964141,0.50269549,0.15048960,1
0.98368489,0.14191308,0.18622982,0.06207350,0.52109107,1
0.25188231,0.17272975,0.08398813,0.45904494,0.55565681,0
0.77361556,0.88065042,0.19619201,0.77228047,0.31600650,1
0.91834160,0.76498240,0.26901371,0.59785221,0.99067253,0
0.66677582,0.66672076,0.14910754,0.16513681,0.78327499,1
0.54586052,0.14646413,0.13106626,0.65411088,0.31744593,0
0.34391242,0.40184843,0.57622709,0.66400034,0.59269985,0
0.74088650,0.55822485,0.04278287,0.73404912,0.50594532,1
0.60155828,0.53188503,0.56925514,0.46280145,0.12112756,0
0.13127628,0.15382642,0.73281291,0.39237073,0.24724070,0
0.88117415,0.51845582,0.76327395,0.89051347,0.12097734,1
0.24165730,0.84890238,0.15876347,0.00551156,0.56115140,0
0.80203653,0.20807626,0.54047221,0.57145111,0.08273570,1
0.42072228,0.37565083,0.90509776,0.50649010,0.40311009,0
0.90861003,0.88577701,0.80486292,0.85073650,0.43961864,1
0.15517819,0.82334797,0.58378651,0.52362665,0.93515893,0
0.50012829,0.99712289,0.48370698,0.47455720,0.79505338,0
0.19140374,0.59751749,0.58057572,0.11269247,0.46210301,0
0.62341943,0.01926833,0.57254183,0.60302378,0.08572835,1
0.26875942,0.02300131,0.46557637,0.03250965,0.25111004,0
0.13326973,0.68343332,0.25846675,0.71937851,0.91321712,0
0.09291806,0.83471373,0.88004370,0.92391853,0.59957280,0
0.37807984,0.52671600,0.13501417,0.35698913,0.43576309,0
0.12683128,0.83209884,0.32612020,0.51880115,0.36266085,0
0.23864107,0.98399022,0.02109027,0.75065608,0.59418891,0
0.49394446,0.26731384,0.88666685,0.77982915,0.65891720,0
0.19711873,0.66718043,0.45346436,0.69888907,0.16568639,0
0.79387401,0.16882529,0.12199335,0.99959145,0.00920896,1
0.28653069,0.90754806,0.31650510,0.68110203,0.49149348,0
0.97458329,0.01821245,0.28662355,0.28953270,0.75627141,0
0.74703745,0.85811860,0.18527285,0.08511309,0.39660312,1
0.77248513,0.29843812,0.28851521,0.58739502,0.28351709,1
0.65591460,0.63726087,0.26875972,0.00182805,0.36141188,1
0.15903931,0.35763109,0.42599150,0.34325485,0.87841195,0
0.63631938,0.73846359,0.16633831,0.34243263,0.85749848,1
0.24789982,0.33817479,0.24839550,0.01418847,0.48232514,0
0.36743004,0.76472780,0.80168461,0.08097100,0.04288599,0
0.32764283,0.80293308,0.72975859,0.86830815,0.07869055,0
0.05931560,0.02731356,0.71433408,0.33740512,0.42008445,0
0.02102455,0.69024374,0.67869604,0.38232908,0.60724279,0
0.71103608,0.25156594,0.09573401,0.58512606,0.82234048,1
0.27474912,0.81760644,0.64307364,0.96178397,0.60888308,0
0.56290354,0.89059975,0.18699385,0.48628477,0.36901795,0
0.96734206,0.31982413,0.49366776,0.83281267,0.87397200,1
0.39696881,0.37207187,0.93332093,0.13947743,0.99058685,0
0.04748069,0.97000895,0.12601889,0.98995645,0.51525145,0
0.47554054,0.67498076,0.94518361,0.51965731,0.39839036,0
0.99425100,0.18850936,0.86164776,0.77752910,0.27046104,1
0.96757166,0.27212251,0.26024619,0.15675503,0.61973970,1
0.89397520,0.21334066,0.97195286,0.79152323,0.27809747,1
0.47920348,0.72861829,0.87042855,0.14860843,0.26917025,0
0.25044608,0.37265981,0.85114725,0.90603389,0.23630404,0
0.86426099,0.07400726,0.47256642,0.52463032,0.56139229,1
0.85359597,0.68342805,0.12102880,0.08389667,0.28884839,1
0.97660251,0.75568290,0.88399387,0.69807276,0.47326519,1
0.18698591,0.61319317,0.19398979,0.47039340,0.67279677,0
0.16128724,0.98509298,0.78849694,0.22566739,0.23951925,0
0.69544911,0.71303692,0.35931305,0.33878107,0.59084717,1
0.83491104,0.31918934,0.83158699,0.67937518,0.60804793,1
0.81404021,0.07534848,0.81286503,0.62406184,0.77776848,1
0.75165955,0.05925929,0.35459500,0.62384286,0.73444679,1
0.05150681,0.48939473,0.51082943,0.46111520,0.91449600,0
0.99910624,0.84091426,0.02732141,0.57861955,0.84607128,1
0.02394116,0.31988248,0.89459811,0.42714253,0.27921374,0
0.15181812,0.06011897,0.23056704,0.03877441,0.93421814,0
0.59335273,0.86096294,0.87869666,0.49501507,0.56299661,0
0.08803905,0.52147657,0.33162801,0.74443650,0.19885839,0
0.60647791,0.46358614,0.75413592,0.90083930,0.73576023,0
0.12487422,0.46742367,0.95155550,0.48628277,0.61441812,0
0.66698618,0.92872551,0.67906007,0.35586053,0.28630550,1
0.87199012,0.77364932,0.89621223,0.19832607,0.06859968,1
0.61840184,0.91836288,0.61860612,0.19758365,0.04578089,1
0.66525179,0.76370231,0.46603400,0.86926407,0.52357188,1
0.84006858,0.15600515,0.32669793,0.87591017,0.10704467,1
0.88797215,0.79674278,0.96384505,0.21003491,0.59373764,1
0.07492085,0.72885310,0.68289229,0.44239489,0.67189458,0
0.90824313,0.90230829,0.30540103,0.08852156,0.61722647,1
0.38795904,0.41363934,0.38130230,0.11970204,0.37434895,0
0.18595725,0.55939824,0.06959714,0.76111675,0.09673383,0
0.26122402,0.65782889,0.60052260,0.58717922,0.44132203,0
0.61829117,0.06944575,0.84820445,0.63191201,0.14158316,1
0.08067691,0.96556352,0.06382645,0.47671108,0.19563514,0
0.95322443,0.88176111,0.30212831,0.88497355,0.29893589,1
0.65092779,0.81904917,0.08084686,0.37827346,0.44154989,1
0.32506678,0.39556020,0.02767679,0.24409348,0.39396414,0
0.84840449,0.67635810,0.58545396,0.40195149,0.93873937,1
0.61774212,0.42702065,0.68855804,0.14829382,0.67431328,1
0.69326470,0.77400823,0.68330936,0.86531505,0.76985441,1
0.57015074,0.76267547,0.16710474,0.57317569,0.23446160,0
0.13491121,0.10633345,0.71733767,0.85785145,0.87138735,0
0.50585790,0.27339561,0.90171347,0.75964171,0.60663082,0
0.63252766,0.74196137,0.63264439,0.97684183,0.48222358,1
0.56243813,0.17616210,0.57070005,0.87277442,0.04941427,0
0.35376859,0.34672375,0.87909359,0.67735441,0.95682750,1
0.57008104,0.93774219,0.22721363,0.61212793,0.33067122,0
0.32313548,0.91407927,0.65615401,0.90546212,0.52822806,0
0.73734129,0.45632996,0.39823914,0.16307598,0.68108949,1
0.79786667,0.38655639,0.22097200,0.98509060,0.20517638,1
0.47801324,0.23455313,0.57109730,0.53357884,0.91504232,0
0.36669868,0.29526776,0.53114666,0.32925830,0.77128846,0
0.31981192,0.12643629,0.66807928,0.54242655,0.80719796,0
0.40676837,0.02827212,0.10548747,0.46033693,0.13483466,0
0.67839269,0.89001417,0.68114487,0.41796940,0.03080908,1
0.80588036,0.38125430,0.39028696,0.77064329,0.82959821,1
0.93418177,0.70872785,0.13033189,0.10048508,0.24578559,1
0.04695323,0.47517113,0.11561526,0.69241825,0.37383685,0
0.61249099,0.78492467,0.73230543,0.20167303,0.54284335,1
0.91299252,0.57163083,0.09392814,0.29025665,0.87593611,1
0.95805263,0.05658703,0.74769584,0.02823011,0.23480381,1
0.40082559,0.76140244,0.89161711,0.51043609,0.54787054,0
0.84382990,0.72094682,0.89449638,0.08488515,0.58959227,1
0.69790777,0.17309968,0.83350225,0.72537373,0.18819841,1
0.72898315,0.75166810,0.96987381,0.00666976,0.45659291,1
0.72420915,0.05797441,0.23145846,0.51443069,0.42234455,1
0.83829905,0.57562486,0.37869026,0.07593496,0.37000828,1
0.47864722,0.50642115,0.33191001,0.41912173,0.42798203,0
0.51206851,0.98108327,0.65724228,0.57003731,0.77153520,0
0.23225621,0.11822654,0.54555869,0.99371904,0.27847255,0
0.12689660,0.65965558,0.95419074,0.68098357,0.94982466,1
0.09142219,0.29744373,0.02422083,0.93254887,0.97468463,0
0.00963327,0.17628603,0.66548109,0.74147160,0.75411326,0
0.08314617,0.55542952,0.68598589,0.96172178,0.52443890,0
0.75631085,0.70179134,0.32194787,0.19300114,0.91404630,1
0.89024027,0.54019500,0.98869740,0.86106939,0.64534330,1
0.66988755,0.04759201,0.88284520,0.91340328,0.95827567,1
0.02938436,0.63028343,0.20308883,0.78202965,0.47687258,0
0.17379814,0.55022974,0.52460477,0.50014531,0.51321868,0
0.57827268,0.64680144,0.72258188,0.25699072,0.71647388,0
0.45123724,0.49134353,0.64286810,0.65889445,0.63576952,0
0.66543595,0.63754315,0.24096541,0.58402082,0.10924402,1
0.65283087,0.54764179,0.32590783,0.11348361,0.50820873,1
0.41595313,0.89169050,0.00140616,0.23159474,0.94456431,0
0.58387115,0.94424302,0.28680493,0.10828669,0.50520530,0
0.76851258,0.59345509,0.11837101,0.29036381,0.89962387,1
0.98224828,0.90995520,0.96030755,0.93845307,0.56707875,1
0.65208937,0.32269974,0.19757939,0.69638790,0.98975797,0
0.63981790,0.37922420,0.37748376,0.04537630,0.94044803,1
0.45462661,0.14958776,0.82050989,0.99370275,0.07832181,0
0.39701992,0.85600757,0.54703019,0.33599520,0.30343926,0
0.03517462,0.16859313,0.12493966,0.27630628,0.15125682,0
0.61266987,0.11067620,0.90598415,0.31494048,0.42413025,1
0.29452509,0.31051092,0.72332156,0.91739287,0.19189438,0
0.09847222,0.12958648,0.23173642,0.08005169,0.53751778,0
0.97809471,0.00702856,0.10624389,0.05039201,0.90127057,1
0.00660265,0.97187217,0.60770995,0.09322496,0.07971994,0
0.95724219,0.39031027,0.55852776,0.02279183,0.54457152,0
0.35557872,0.79918968,0.79248357,0.73466663,0.57211563,0
0.27102982,0.97163424,0.54431745,0.22110130,0.05027267,0
0.15454806,0.00658565,0.22461059,0.12186947,0.09479104,0
0.22243248,0.85592139,0.25917585,0.20639082,0.52726348,0
0.21118328,0.19910019,0.98678072,0.91779294,0.22078601,0
0.96944078,0.66713582,0.32041739,0.80118658,0.48108514,1
0.57542127,0.17791322,0.71541690,0.50286796,0.20524098,0
0.21373170,0.04234376,0.57900290,0.97915827,0.18778884,0
0.04757317,0.61620099,0.96381974,0.18233114,0.31250779,0
0.93775073,0.11377558,0.19144698,0.05444176,0.63898467,1
0.11741691,0.12041245,0.07292350,0.92581515,0.31490266,0
0.40540219,0.45273053,0.40451589,0.62722365,0.36634740,0
0.08261344,0.61814897,0.10251037,0.48113304,0.13254059,0
0.68438552,0.98324368,0.15968266,0.47152501,0.17646242,1
0.79536638,0.23039164,0.25880027,0.66826849,0.92447637,0
0.32064583,0.52355151,0.27188745,0.10359020,0.40560870,0
0.40308487,0.17614655,0.31806452,0.90636002,0.70889942,0
0.18254528,0.08076027,0.33352940,0.43389859,0.14724147,0
0.88259725,0.09582255,0.63390391,0.72991001,0.91769028,0
0.34416064,0.01893498,0.85068696,0.08330468,0.14706657,0
0.62780418,0.90976895,0.84849952,0.92667665,0.25029359,1
0.54631165,0.79057154,0.95013739,0.24323812,0.41112296,0
0.78810806,0.44691932,0.39509598,0.58071976,0.25158289,1
0.91723752,0.83256674,0.94124663,0.78637243,0.35791242,1
0.84916182,0.08762030,0.94144792,0.33949973,0.24350545,1
0.38861496,0.37503209,0.35889721,0.40018817,0.09592104,0
0.96392431,0.46303065,0.80444771,0.44258278,0.01237028,1
0.09759376,0.81433985,0.45615822,0.44098396,0.25997158,0
0.28550742,0.83796497,0.56095667,0.64470463,0.07690231,0
0.84509264,0.53374174,0.91821229,0.88579996,0.76681875,1
0.92250533,0.20176628,0.90520264,0.87439509,0.83376441,1
0.83841242,0.38247032,0.85792926,0.97266210,0.26628997,1
0.07961732,0.99967478,0.27193681,0.98165961,0.79305250,0
0.46766377,0.81421895,0.19282630,0.78929693,0.34740466,0
0.85767213,0.05777769,0.96517669,0.35153860,0.14215244,1
0.77007480,0.14908826,0.28669955,0.19928323,0.80626752,1
0.32085014,0.61762431,0.50790228,0.78253128,0.06842194,0
0.36769976,0.47279142,0.94212686,0.08929201,0.93987930,0
0.56401155,0.12125530,0.93172723,0.30770995,0.67416774,0
0.34477134,0.92000465,0.83932120,0.42508209,0.37678591,0
0.46287206,0.09371814,0.21209610,0.87079622,0.65162748,0
0.92674075,0.69480976,0.20317396,0.27167984,0.66345660,1
0.50108221,0.17941250,0.02433618,0.70800186,0.93195735,0
0.48093400,0.43790153,0.61620630,0.87366421,0.39513862,0
0.69888587,0.59011694,0.40452678,0.74737960,0.01563421,1
0.97859169,0.17945712,0.73725136,0.01231914,0.48619006,1
0.74061304,0.20327088,0.47665546,0.43549380,0.77516051,1
0.23055439,0.47125545,0.90085575,0.95877172,0.75654734,0
0.36771282,0.52717808,0.16105402,0.95821079,0.51216923,0
0.05749294,0.83008766,0.41768475,0.48058035,0.88794104,0
0.55745783,0.04052477,0.25976067,0.59956846,0.61114997,0
0.42989986,0.04009082,0.10429904,0.81019903,0.70549989,0
0.68412319,0.37576363,0.25437215,0.75925321,0.41072779,1
0.58023362,0.83014649,0.22180364,0.27115197,0.36954654,0
0.09280042,0.77877835,0.92999958,0.80358775,0.43882438,0
0.99047682,0.24429408,0.16358509,0.83930129,0.57856238,1
0.57144900,0.09383399,0.14845949,0.95603815,0.63195575,0
0.38211596,0.29261546,0.88251386,0.17136151,0.03575591,0
0.70483847,0.64167521,0.27720398,0.36846508,0.30478185,1
0.94007279,0.71193514,0.55919733,0.52609356,0.35848082,1
0.17080992,0.26322767,0.02589912,0.11920799,0.72155873,0
0.04249059,0.71689486,0.03338372,0.44570044,0.00841043,0
0.74463621,0.35327820,0.81834390,0.36461307,0.98993845,1
0.78094784,0.38539319,0.08715316,0.97335046,0.92740569,0
0.79282983,0.74993519,0.97802886,0.07126548,0.39459059,1
0.11310454,0.15373630,0.13054079,0.76047786,0.00355491,0
0.05490938,0.06728339,0.94115528,0.82013231,0.03719963,0
0.62194670,0.52491012,0.81362204,0.35906070,0.03304150,1
0.99909292,0.36558368,0.89713289,0.14065708,0.01649787,1
0.89466212,0.21523313,0.25714895,0.79688962,0.83147686,1
0.80277238,0.82857017,0.66888725,0.17074827,0.19141171,1
0.16069239,0.69622300,0.55062440,0.81259021,0.40585512,0
0.48213257,0.35501699,0.76314869,0.30228850,0.66178689,0
0.98698889,0.40092843,0.90952827,0.39212744,0.69564883,1
0.34920564,0.17728088,0.33749686,0.68240486,0.26293638,0
0.56786033,0.68991774,0.25895699,0.64951981,0.28466392,0
0.10813281,0.16242711,0.32616503,0.28132640,0.68848672,0
0.50234422,0.93963331,0.90121762,0.87638124,0.94523457,1
0.72025850,0.35859382,0.07799152,0.47089107,0.37391436,1
0.28900879,0.46992150,0.47242713,0.32246249,0.88168681,0
