feature_1,feature_2,feature_3,feature_4,feature_5,label
0.04275561,0.80312121,0.40995009,0.89935651,0.68432731,2
0.48562267,0.90081802,0.99844610,0.92128945,0.15279485,2
0.55366345,0.52195572,0.62975954,0.12670962,0.78734687,1
0.57925627,0.51053622,0.49168666,0.55998105,0.70136397,2
0.38472464,0.61413434,0.18000317,0.82283040,0.31128521,2
0.14818594,0.78983651,0.03985842,0.57145382,0.44735115,2
0.10415338,0.59575286,0.62688144,0.88877127,0.69093720,1
0.55706580,0.24324050,0.92507931,0.39910642,0.36608217,1
0.60565678,0.90351258,0.36497285,0.41762528,0.10650333,1
0.33732046,0.10136236,0.84769996,0.64133666,0.09327545,2
0.58850151,0.85844417,0.31955440,0.17106361,0.66714910,1
0.50630044,0.74818402,0.46495441,0.69338955,0.48504398,2
0.04464634,0.34409727,0.79884592,0.40811420,0.83206359,1
0.51734698,0.08411201,0.69733566,0.90861536,0.26685353,2
0.87198973,0.55443956,0.80254330,0.10072328,0.98892764,1
0.80343073,0.53437510,0.09092440,0.86750100,0.74886293,2
0.30256243,0.06034609,0.77420263,0.57738226,0.10095598,2
0.38571499,0.26724771,0.40687154,0.99708350,0.19704583,2
0.03504474,0.05329759,0.72925560,0.15559960,0.09856642,1
0.54669293,0.28368101,0.29851156,0.81832702,0.51862402,2
0.85754858,0.81833943,0.38963647,0.62925532,0.35457449,2
0.45940679,0.80451141,0.17588107,0.45006174,0.30596492,0
0.66784124,0.74695551,0.28546167,0.77511888,0.06569805,2
0.83966519,0.10490626,0.45217210,0.52163579,0.99693649,2
0.54843413,0.67730223,0.02879245,0.65378158,0.83122749,2
0.80161034,0.34822871,0.17993434,0.74437105,0.89866233,2
0.81899077,0.98214488,0.67592494,0.84722305,0.21695390,2
0.38295271,0.29246001,0.37924203,0.68360665,0.43979942,2
0.25641252,0.21753588,0.08371553,0.30817151,0.38424740,0
0.33350521,0.06839716,0.92726719,0.81969059,0.92614068,1
0.01494074,0.56138872,0.48607907,0.07803263,0.98762138,1
0.65246248,0.50536582,0.37338878,0.76061011,0.98525887,2
0.29076221,0.92588975,0.31525553,0.03643406,0.29355942,1
0.54592667,0.00482191,0.08875305,0.38687038,0.57077273,0
0.24158237,0.02727713,0.17604451,0.19457684,0.63332407,0
0.21122650,0.16841527,0.01377658,0.10207110,0.94130774,0
0.10066928,0.52967126,0.50729146,0.67423448,0.47650656,2
0.79690982,0.46641606,0.33416405,0.66193533,0.98637858,2
0.19039488,0.37807651,0.93552262,0.20533852,0.42247665,1
0.88941259,0.23976201,0.96108533,0.48711383,0.03300667,2
0.42800693,0.40652532,0.58553809,0.13943852,0.64521866,1
0.48361595,0.27518481,0.98717239,0.43772514,0.93051001,1
0.52807551,0.99890172,0.48343328,0.07161203,0.12777705,1
0.90007990,0.81713970,0.44176480,0.57190526,0.29487859,2
0.91674688,0.67867719,0.12845583,0.80675937,0.88946700,2
0.02758369,0.77909299,0.21308108,0.97690895,0.45737175,2
0.48484576,0.43004348,0.38031351,0.39023662,0.05417886,1
0.41622980,0.07711006,0.14281528,0.37490005,0.48509605,0
0.84900009,0.58627804,0.69941174,0.84055817,0.44131884,2
0.15165256,0.26267316,0.87362335,0.72968903,0.02914209,2
0.34735646,0.92376607,0.98633116,0.70946024,0.56534224,2
0.43992943,0.39631030,0.00826335,0.27889981,0.88527214,0
0.49013086,0.87859508,0.49603227,0.03919503,0.42222846,1
0.29273566,0.03070065,0.07529641,0.74805022,0.14055051,2
0.23189609,0.20170738,0.47665245,0.41650365,0.97797305,1
0.43373609,0.78533907,0.40131840,0.70957822,0.42151971,2
0.06669950,0.21179593,0.46140564,0.98247695,0.06151515,2
0.63035932,0.51670016,0.22170700,0.23196225,0.69214935,0
0.11137763,0.54641421,0.76382835,0.04190505,0.49116555,1
0.91253300,0.94218740,0.20408849,0.91980480,0.53561303,2
0.93396331,0.45968218,0.11385520,0.54209645,0.17956684,2
0.98949133,0.47040023,0.47009583,0.64381135,0.65800861,3
0.18364271,0.91199832,0.64746991,0.54152187,0.11335458,2
0.13595010,0.26735191,0.89480493,0.58001010,0.42093367,2
0.22563837,0.36604271,0.40530005,0.92671369,0.94878897,2
0.82952768,0.74154737,0.65056298,0.32273054,0.12255769,1
0.51038517,0.99187278,0.80067990,0.26740750,0.92068454,1
0.05028652,0.68101718,0.04977162,0.33054308,0.51915762,0
0.97396989,0.17639703,0.90650519,0.47975495,0.11240641,1
0.30641272,0.10984603,0.87586807,0.47701439,0.40087068,1
0.24528230,0.72859853,0.42094125,0.36868074,0.29817363,1
0.72909722,0.13922938,0.37473685,0.64150722,0.17540556,2
0.62832827,0.57991840,0.36701953,0.15366971,0.72840767,1
0.49141141,0.08204151,0.55831560,0.78365668,0.55005855,2
0.22302181,0.10973668,0.90865156,0.84179455,0.56852949,2
0.28307762,0.63124279,0.96294623,0.65233149,0.38309820,2
0.50246877,0.55464236,0.71486979,0.27756792,0.46296827,1
0.36231109,0.12687286,0.71842368,0.87126968,0.49815246,2
0.19330514,0.07219634,0.52908765,0.37378311,0.24707314,1
0.68475020,0.62326025,0.76553866,0.31142955,0.91416142,1
0.48410584,0.30452627,0.97460195,0.83187394,0.55871539,2
0.99453660,0.74679641,0.73646609,0.68771369,0.58057389,3
0.87011264,0.08580873,0.93222112,0.79800159,0.48419744,2
0.48824947,0.52904478,0.66968650,0.25916140,0.33224267,1
0.09926872,0.85558364,0.49565776,0.74289003,0.65965849,2
0.64955016,0.98801556,0.32302733,0.47801282,0.21446339,1
0.42961607,0.55864337,0.87002522,0.37052227,0.89440441,1
0.43838200,0.01252892,0.40640076,0.28189703,0.80123525,1
0.13638916,0.63537126,0.07678032,0.75876262,0.66483807,2
0.15438783,0.46181255,0.15611280,0.35840100,0.03840168,0
0.81754783,0.73641513,0.51469474,0.42200266,0.84980293,1
0.34689271,0.99401536,0.67357935,0.82528144,0.45837397,1
0.35567054,0.59684044,0.16698279,0.28339302,0.45258855,0
0.84903467,0.66298048,0.16770686,0.02311957,0.90623174,0
0.16866239,0.86862946,0.57244773,0.73171788,0.43410696,2
0.15948697,0.07712722,0.31091179,0.94795250,0.20784101,2
0.52877447,0.48625558,0.42688176,0.68099391,0.03303088,2
0.38532694,0.29911402,0.75515301,0.31115098,0.72814533,1
0.19759409,0.86140636,0.01645735,0.38917965,0.47819265,0
0.23510279,0.75533307,0.91278362,0.90908137,0.95169492,1
0.26253825,0.45071158,0.45273979,0.62499192,0.24135179,2
0.20926171,0.28843382,0.39166649,0.26607115,0.10185513,1
0.55115638,0.77484757,0.28205894,0.07151422,0.33275634,0
0.20920175,0.70442309,0.04601567,0.52070996,0.00227320,2
0.73760611,0.47136528,0.77877801,0.20677764,0.12232133,1
0.38295604,0.53236317,0.30552786,0.22171963,0.89433879,1
0.77326950,0.84244963,0.52371651,0.44707080,0.35058725,1
0.30169512,0.00195262,0.08871459,0.64900345,0.71268827,2
0.03932820,0.09143748,0.28354788,0.33136003,0.15244578,0
0.01574228,0.83389835,0.42053327,0.11922847,0.36550802,1
0.12814890,0.10444104,0.78349386,0.55645154,0.34759101,2
0.15853546,0.01995699,0.89652350,0.99408690,0.14096089,2
0.10639228,0.05555265,0.01706503,0.70299261,0.51962918,2
0.08922598,0.24839483,0.04256338,0.80150070,0.46196772,2
0.44869753,0.32082770,0.81185775,0.52257568,0.06425007,2
0.74490598,0.55268747,0.49343208,0.91846213,0.38934777,2
0.10180605,0.50114011,0.64167765,0.45838852,0.46697729,1
0.84595097,0.60599570,0.74031723,0.15083753,0.43552056,1
0.51872416,0.58150408,0.57916070,0.82294079,0.18884526,2
0.35048033,0.17796085,0.78796361,0.47920980,0.74679053,1
0.14223346,0.15161204,0.99088944,0.40470563,0.19870987,1
0.59350962,0.40596207,0.43480874,0.93451044,0.47167690,2
0.86602440,0.28693266,0.81894181,0.63817350,0.87641003,1
0.43563401,0.20235310,0.84808748,0.30824635,0.54449634,1
0.07185052,0.69142298,0.78564141,0.54213564,0.67728190,1
0.50190578,0.54915578,0.62431251,0.68786619,0.20731640,2
0.15239513,0.91191549,0.65461101,0.62258049,0.53333238,2
0.09072518,0.89383581,0.17312236,0.54025492,0.49974119,2
0.40796158,0.33305998,0.20457973,0.86387102,0.40593057,2
0.98765040,0.94880542,0.94178067,0.79775511,0.04601013,3
0.01440740,0.34612894,0.89842735,0.16992302,0.27342546,1
0.83734002,0.51741056,0.58239633,0.38996547,0.75430134,1
0.45494801,0.14903229,0.09081878,0.14498258,0.54784266,0
0.82508722,0.51790266,0.02021976,0.68290003,0.26878897,2
0.68474887,0.38216491,0.91397381,0.32810372,0.87680838,1
0.72272625,0.34220610,0.90574054,0.26315299,0.01298967,1
0.25560148,0.43994398,0.89571215,0.90589754,0.17239614,2
0.53353004,0.72689576,0.44862945,0.96706320,0.50456346,2
0.89410336,0.02153884,0.15655677,0.55659015,0.19475415,2
0.40905971,0.27483623,0.57201852,0.93207401,0.11024419,2
0.88092709,0.44460709,0.02764379,0.89107940,0.87908381,2
0.78954499,0.92632646,0.62257887,0.86534612,0.99722136,1
0.11526510,0.73590021,0.89868696,0.91881508,0.47430372,2
0.71296301,0.43307128,0.59918708,0.73538901,0.77481035,1
0.50169242,0.26989675,0.79591274,0.41211143,0.34358554,1
0.14498713,0.05238412,0.55341506,0.45691112,0.40846646,1
0.27473802,0.38140728,0.22469116,0.04983125,0.04932148,0
0.46092499,0.69938847,0.00849588,0.17145930,0.18857648,0
0.47904582,0.48290893,0.72226359,0.66223168,0.18353000,2
0.69603099,0.32478583,0.93396909,0.37739380,0.64155201,1
0.17096925,0.48003639,0.21120111,0.87269573,0.45160213,2
0.08506497,0.85607561,0.98135694,0.36634413,0.77222638,1
0.98964863,0.76578904,0.16996468,0.52287304,0.21901270,3
0.18696913,0.11447948,0.57519321,0.61304089,0.39474577,2
0.78269035,0.19641485,0.76212545,0.38905541,0.89142066,1
0.69239988,0.10474780,0.68570400,0.97953793,0.36212186,2
0.45138376,0.53888323,0.40603144,0.71620269,0.31390581,2
0.92284437,0.11195201,0.42457830,0.06757407,0.15072766,1
0.86149074,0.25280593,0.21178988,0.51491827,0.60013926,2
0.40585002,0.16504261,0.55890419,0.40417463,0.24376089,1
0.87954587,0.78821217,0.65512922,0.03852633,0.30593825,1
0.97714960,0.41618987,0.03028302,0.73764280,0.13899358,3
0.04647154,0.47810351,0.09544403,0.18692804,0.22062191,0
0.88195383,0.82359285,0.68380439,0.92272263,0.09166347,2
0.40322026,0.96828969,0.30463924,0.94843078,0.87777605,2
0.20489303,0.71491533,0.91525822,0.13694459,0.24956091,1
0.62288559,0.44452372,0.91200018,0.63933027,0.77352310,1
0.96374984,0.03443644,0.77664562,0.84536986,0.82392084,1
0.87392603,0.13415177,0.01022931,0.73215792,0.73446101,2
0.44309997,0.87878617,0.57809003,0.77154066,0.18497977,2
0.10733218,0.03645394,0.22606742,0.53929945,0.51697449,2
0.48381995,0.70187192,0.34145262,0.72713615,0.72511812,2
0.56253196,0.57612102,0.96102096,0.75382879,0.77594395,1
0.61604051,0.62770952,0.67244485,0.08978780,0.10712624,1
0.54053962,0.64235365,0.31103388,0.75805491,0.05167916,2
0.39840042,0.97359413,0.63560175,0.38716085,0.73963062,1
0.30473178,0.58441746,0.29531984,0.06988448,0.03932454,1
0.22542946,0.68283553,0.13933503,0.02447516,0.98986246,0
0.31962396,0.31474828,0.53594164,0.68248333,0.66572421,1
0.84928808,0.08732580,0.84603418,0.10968542,0.49341949,1
0.36794860,0.30117186,0.44632798,0.04901562,0.93047866,1
0.92166413,0.96540138,0.38777177,0.03728341,0.36717778,1
0.10355993,0.12958249,0.76498808,0.31081251,0.60163768,1
0.43180544,0.34745679,0.42051872,0.20300997,0.65370512,1
0.98489987,0.29528619,0.62524382,0.77553665,0.18469723,3
0.26096945,0.91592741,0.90077564,0.43113748,0.81258489,1
0.88191745,0.21874162,0.11694186,0.69207269,0.32433118,2
0.75545317,0.81294947,0.26690168,0.96020263,0.10255809,2
0.28473202,0.39091247,0.96570902,0.50080684,0.77030017,1
0.35979077,0.19635143,0.49904215,0.41849969,0.44408190,1
0.31800746,0.77486526,0.20210025,0.62633213,0.11657955,2
0.04506164,0.61179503,0.84561882,0.98334102,0.62695649,1
0.82567468,0.33773589,0.70697730,0.92693800,0.67839383,1
0.58807827,0.47515943,0.33921152,0.62394001,0.40469467,2
0.23071345,0.12312914,0.22610376,0.67488071,0.79499939,2
0.11896586,0.82750644,0.17245420,0.68103208,0.27358603,2
0.07369889,0.15710996,0.75081895,0.75939707,0.66546678,1
0.90737091,0.71841075,0.69572311,0.11138429,0.91461308,1
0.52391009,0.97584146,0.63878903,0.06593905,0.58002841,1
0.89538465,0.10985415,0.25540954,0.26908514,0.19012852,0
0.95559623,0.32821044,0.50873910,0.91778222,0.31491781,3
0.65651488,0.91333393,0.30926401,0.27505806,0.87350429,1
0.87704439,0.78130562,0.98048774,0.00399717,0.91012585,1
0.26924957,0.63062949,0.67262195,0.19291806,0.06382704,1
0.47129553,0.34631541,0.70053818,0.12390041,0.85393588,1
0.40816926,0.65323016,0.47049611,0.73670833,0.22485924,2
0.17976409,0.03421297,0.59838834,0.88022594,0.77013637,1
0.73216853,0.34319296,0.46603924,0.09133542,0.26796145,1
0.38989458,0.52465102,0.73071399,0.23391710,0.56017144,1
0.26106835,0.89080747,0.22688958,0.83391542,0.49182740,2
0.27738959,0.15351184,0.41486743,0.51932348,0.93558986,2
0.74880240,0.39631457,0.60807978,0.13614159,0.86061884,1
0.40025704,0.62202462,0.56526924,0.04114557,0.91438021,1
0.54216436,0.57334473,0.03881232,0.04480222,0.94583902,0
0.08369828,0.57509451,0.07291202,0.04738441,0.53992851,0
0.15384003,0.88616003,0.14893915,0.95666286,0.02044895,2
0.33595659,0.44902404,0.65276139,0.38677326,0.33174144,1
0.04425362,0.48946298,0.82176944,0.07950763,0.89875718,1
0.06850770,0.55600124,0.56574246,0.30111655,0.46898291,1
0.33591806,0.93856342,0.36327123,0.39813905,0.60444156,1
0.44009254,0.95685495,0.48566854,0.77894753,0.94092949,2
0.95367837,0.79988137,0.42309326,0.68398376,0.76273909,3
0.33455415,0.18600562,0.33934180,0.75268452,0.40579502,2
0.53792581,0.65851788,0.91823420,0.37550319,0.97640638,1
0.22467813,0.26576220,0.46838096,0.68076994,0.22766380,2
0.31540932,0.14319100,0.69851837,0.42050567,0.55703524,1
0.76048110,0.13984229,0.89510269,0.79275373,0.08168510,2
0.99472915,0.22551992,0.76159184,0.50729652,0.29240010,3
0.75293561,0.80373309,0.41085347,0.76315667,0.30659511,2
0.80284313,0.45082556,0.27922841,0.88066881,0.38841606,2
0.98722945,0.55355625,0.62458853,0.19494121,0.35229366,1
0.64956476,0.74222966,0.04140035,0.03124622,0.89389293,0
0.05452983,0.70489722,0.25037241,0.98401137,0.29020286,2
0.12650703,0.67491653,0.30950633,0.88954603,0.07019888,2
0.07778195,0.26402566,0.91050220,0.63230423,0.33332156,2
0.84208170,0.92809033,0.40479691,0.29814611,0.25926582,1
0.40717023,0.11149035,0.01719196,0.01967412,0.59511225,0
0.88283740,0.70062840,0.81867924,0.44507907,0.34561005,1
0.82154232,0.58346094,0.69413657,0.67377117,0.51405832,2
0.78466022,0.16425958,0.43400553,0.37332862,0.37173956,1
0.48965340,0.67815869,0.98585431,0.42201224,0.42292790,1
0.73789936,0.49568563,0.35381824,0.33702578,0.20160145,1
0.28287038,0.93993398,0.39763786,0.07882258,0.48254552,1
0.08540901,0.82795118,0.23730268,0.90285043,0.25621759,2
0.10005686,0.91392785,0.40439174,0.07952351,0.41706602,1
0.19123438,0.54655846,0.26610033,0.09407821,0.04580818,0
0.80922636,0.74461859,0.87451379,0.28363117,0.09635402,1
0.37716238,0.65032087,0.32645809,0.16144393,0.77204109,1
0.09752970,0.63445063,0.19495867,0.21227160,0.30078536,0
0.41054358,0.66509286,0.65303619,0.61983450,0.99129736,1
0.84145619,0.51071775,0.97469100,0.70467441,0.09821181,2
0.43778421,0.49703799,0.43724569,0.14675285,0.51435341,1
0.81656684,0.19794938,0.14013772,0.96549387,0.81755641,2
0.49954759,0.26647068,0.17478784,0.10115111,0.21136518,0
0.92616107,0.73545230,0.44962639,0.24556870,0.30111321,1
0.89746300,0.60625230,0.72739380,0.17174472,0.47247784,1
0.91558128,0.84421066,0.85968288,0.32038950,0.33947054,1
0.92450317,0.29759651,0.36830863,0.65094655,0.85176401,2
0.93133125,0.13369440,0.10472712,0.76659453,0.04585111,2
0.16411021,0.07533724,0.04060667,0.33706595,0.27166709,0
0.93741154,0.75303510,0.01572169,0.68039200,0.75630348,2
0.44472055,0.22683817,0.86681660,0.94475566,0.84470665,1
0.88759187,0.34966312,0.08449810,0.16198825,0.73159058,0
0.31983680,0.80133161,0.73656633,0.67404242,0.56863429,2
0.40437346,0.87292776,0.78073832,0.27859124,0.62869758,1
0.03255211,0.29123612,0.95584452,0.45605289,0.70202393,1
0.93402878,0.04274733,0.69423243,0.09024296,0.71915451,1
0.88650189,0.96885804,0.06635537,0.98162100,0.39405389,2
0.75745370,0.18972669,0.71594854,0.91730636,0.60145728,1
0.28261315,0.87360542,0.77519165,0.45549946,0.68955441,1
0.25337977,0.37557499,0.09764376,0.42667765,0.43157258,0
0.56999829,0.70166694,0.44143080,0.30475517,0.68033186,1
0.90432850,0.90411166,0.58261469,0.00483885,0.13818647,1
0.67659257,0.90968327,0.61282737,0.78354875,0.54359119,2
0.34569160,0.35305663,0.04438314,0.25520252,0.13779043,0
0.50351501,0.61314254,0.77126860,0.24254705,0.24274507,1
0.04656852,0.26539723,0.28609694,0.47587675,0.98129985,0
0.35252628,0.94754251,0.58579652,0.41140014,0.97083144,1
0.30050102,0.30242017,0.90454836,0.84680729,0.48686746,2
0.35077308,0.49745184,0.05724771,0.11060681,0.78461159,0
0.65444444,0.37805394,0.06114980,0.82994425,0.74347930,2
0.46804705,0.07332502,0.31449276,0.80885642,0.22499957,2
0.75573703,0.55171557,0.40684309,0.58536223,0.98350679,2
0.03700730,0.93344791,0.32010056,0.34293943,0.52932643,1
0.81756239,0.28899168,0.59919706,0.57720871,0.02705702,2
0.46722429,0.39579771,0.42804051,0.73935835,0.68693497,2
0.19228134,0.60245439,0.37286548,0.21666708,0.28532331,1
0.78505599,0.43292348,0.64566232,0.97063638,0.64949950,1
0.04608971,0.04001159,0.39097390,0.12240439,0.60354253,1
0.58064344,0.71491730,0.86133581,0.34590494,0.68527417,1
0.76243696,0.28415130,0.66689805,0.60326907,0.76954326,1
0.84533042,0.48107208,0.92346213,0.39983319,0.08244949,1
0.04442643,0.81480504,0.35098890,0.34354755,0.09893990,1
0.50849601,0.61245503,0.77762038,0.00437338,0.24078170,1
0.52129971,0.58876461,0.47386663,0.77132872,0.80159269,2
0.09500011,0.84079076,0.73383261,0.24151213,0.43535629,1
0.70328578,0.54143355,0.88187150,0.14167737,0.83588943,1
0.35682300,0.65587770,0.03091391,0.43110649,0.21462900,0
0.96273159,0.84453414,0.32567541,0.44815604,0.97042506,1
0.86040919,0.79545731,0.03901532,0.60149752,0.63243660,2
0.13268965,0.97953123,0.86634297,0.67215206,0.10630883,2
0.56270689,0.60332152,0.99185235,0.53110921,0.28118244,2
0.10843451,0.06081186,0.99848602,0.80184579,0.22852302,2
0.30561224,0.99804645,0.86257743,0.18329559,0.86881857,1
0.30779307,0.72062371,0.47061270,0.14314897,0.56493959,1
0.32806079,0.12108595,0.29201336,0.82311228,0.60177680,2
0.25748595,0.43282245,0.14195131,0.48237934,0.89663179,0
0.28293831,0.29874902,0.78275838,0.56368731,0.43532752,2
0.87831748,0.62551680,0.66897882,0.11948270,0.24825808,1
0.47542242,0.64142185,0.82501512,0.86616526,0.36664761,2
0.00698581,0.64717985,0.03250725,0.71157209,0.91686457,2
0.78107719,0.27209273,0.82583416,0.87845411,0.68176858,1
0.76157230,0.57156592,0.08151070,0.73244229,0.75842618,2
0.72731620,0.88101065,0.47159641,0.60418864,0.48064922,2
0.04753096,0.01398143,0.77627101,0.70783533,0.21461763,2
0.68699455,0.73456456,0.92872426,0.79881825,0.40590784,2
0.80262930,0.36670742,0.49338536,0.03608043,0.47830842,1
0.74453466,0.57178544,0.68605471,0.94165884,0.74464278,1
0.56444252,0.22693284,0.59767841,0.47457879,0.05286651,1
0.94673971,0.82380128,0.07084874,0.86484127,0.94989512,2
0.99412368,0.12263839,0.00069888,0.99637326,0.91648597,3
0.98088560,0.28622025,0.37153937,0.28881860,0.05964819,1
0.09484388,0.71535882,0.52530057,0.58491968,0.91592279,1
0.91472353,0.97519230,0.35648878,0.18144014,0.75122833,1
0.59675467,0.95253538,0.16537260,0.16031131,0.41901317,0
0.63105755,0.22628925,0.98137198,0.54415258,0.23858285,2
0.00708624,0.98134148,0.14091518,0.76742158,0.86307643,2
0.20505209,0.86609363,0.65480003,0.00706468,0.30739205,1
0.35875889,0.84762724,0.78402851,0.52486881,0.20206934,2
0.76001405,0.38246898,0.36809580,0.91766083,0.82475118,2
0.05862863,0.70059880,0.81899098,0.99543540,0.44786638,2
0.15359681,0.81281601,0.25611836,0.27173696,0.55256510,0
0.29473801,0.66370587,0.94047451,0.23506651,0.56102066,1
0.38756362,0.94221039,0.16211766,0.91243053,0.15673294,2
0.04162800,0.00419895,0.63311036,0.55789961,0.50361526,2
0.01144536,0.88222464,0.54025151,0.02291888,0.78717256,1
0.36195290,0.79797056,0.73255798,0.34702032,0.75771479,1
0.44316864,0.64527799,0.56874937,0.79026104,0.40578970,2
0.43028666,0.93345791,0.86784243,0.00620535,0.48392548,1
0.04253958,0.54319677,0.66175549,0.12042608,0.67715288,1
0.27151610,0.63328185,0.96007657,0.72962617,0.97924013,1
0.84487617,0.01020773,0.41991747,0.03099582,0.38365887,1
0.76419105,0.44724739,0.90076500,0.59696523,0.85197455,1
0.58761763,0.16283213,0.08325049,0.81080319,0.36510634,2
0.69623528,0.24598660,0.46991855,0.08463406,0.50423955,1
0.19171879,0.03639069,0.64113139,0.17517349,0.20886272,1
0.28970532,0.91516652,0.18341199,0.75022596,0.22542178,2
0.59725721,0.35811056,0.43766203,0.99545401,0.97764961,2
0.60234543,0.65819434,0.58873481,0.77328995,0.93193043,1
0.44447735,0.43341743,0.82288587,0.05757626,0.83134722,1
0.36494711,0.42944906,0.15329669,0.73339293,0.61125838,2
0.45921824,0.40326455,0.74261324,0.79132459,0.03692745,2
0.10635929,0.08059461,0.23357177,0.19094241,0.45445125,0
0.04067006,0.98462885,0.38064708,0.35823420,0.30999174,1
0.72149498,0.05553645,0.38118784,0.39817060,0.30775698,1
0.29879209,0.80927084,0.90014402,0.70109497,0.27082588,2
0.90484320,0.81754473,0.40393586,0.55857918,0.21527023,2
0.46631471,0.93957051,0.61379251,0.38138185,0.44992671,1
0.45456733,0.40426329,0.65705122,0.83760140,0.44408475,2
0.29878033,0.83060248,0.78970958,0.92435918,0.48917507,2
0.85294030,0.48506391,0.70958447,0.21308224,0.74039731,1
0.91738422,0.97215218,0.07540362,0.85192117,0.66400745,2
0.37614713,0.31022807,0.23233489,0.47542311,0.87917927,0
0.70707275,0.91739488,0.62373417,0.21782816,0.48625541,1
0.99274315,0.84867522,0.94323874,0.68041258,0.63720617,1
0.36025061,0.21613012,0.56428510,0.11758820,0.29995536,1
0.69640590,0.32002072,0.11087754,0.56831839,0.31626292,2
0.32515977,0.61886706,0.27112872,0.69694915,0.65795471,2
0.28698459,0.60120592,0.45888068,0.08234576,0.82101282,1
0.21938114,0.24774413,0.70900912,0.52837981,0.40847459,2
0.26056138,0.39257473,0.62650506,0.40467945,0.91265332,1
0.44227530,0.96602853,0.13470883,0.31970956,0.48999156,0
0.61380064,0.11772476,0.99328836,0.27602886,0.51698130,1
0.88901338,0.31976277,0.06405791,0.50273184,0.62019206,2
0.14854322,0.32698107,0.39212084,0.45952013,0.38965744,1
0.73658552,0.50567338,0.74763030,0.27707945,0.60011029,1
0.54506309,0.69574152,0.07891321,0.42975825,0.77352133,0
0.18192863,0.21759376,0.12892393,0.45426287,0.05302212,0
0.30495649,0.07342003,0.64407240,0.55418161,0.30896979,2
0.77223544,0.51606610,0.54462326,0.13401345,0.41021724,1
0.02760644,0.34594131,0.83239960,0.34601529,0.45296532,1
0.33336369,0.71874147,0.58099359,0.40012583,0.80667808,1
0.56660787,0.19793516,0.01114473,0.52561333,0.64611813,2
0.23253865,0.42608994,0.97617860,0.41316894,0.81381551,1
0.57023341,0.56342868,0.50573457,0.93743376,0.83335351,1
0.68530314,0.01071299,0.94262546,0.05162384,0.47219740,1
0.60264164,0.56516786,0.85744681,0.35036352,0.22943545,1
0.73377331,0.77218734,0.67699328,0.88068470,0.84722268,1
0.02580870,0.75565423,0.60933101,0.68010230,0.28305302,2
0.69879293,0.00206262,0.66920749,0.56705970,0.52583616,2
0.04842521,0.17718253,0.09893059,0.56828576,0.49654875,2
0.22094184,0.05079345,0.24444666,0.17804791,0.88602801,0
0.43693664,0.30582170,0.16242021,0.46133383,0.51558076,0
0.45148291,0.54098563,0.70331229,0.30057176,0.05968973,1
0.30630537,0.21710810,0.03862192,0.42998502,0.29948631,0
0.19848333,0.59759200,0.38155777,0.08255503,0.78937944,1
0.04494045,0.38349238,0.13713607,0.85881271,0.32075427,2
0.63200275,0.41941529,0.80145946,0.18126065,0.94446373,1
0.79579381,0.71139447,0.84641009,0.05458592,0.71421857,1
0.71540752,0.84418634,0.07644393,0.71583662,0.45408492,2
0.11604555,0.31596039,0.68281128,0.29946180,0.70128327,1
0.19673890,0.41885397,0.80670684,0.48485159,0.56167072,1
0.38729646,0.12571378,0.92971821,0.39116188,0.16368329,1
0.22532973,0.79136313,0.76467339,0.54453982,0.80481788,1
0.34803403,0.75786395,0.38001683,0.11386966,0.21923160,1
0.98927906,0.29134537,0.39194557,0.46843351,0.84662296,1
0.79095576,0.38664768,0.53122466,0.23712501,0.04864426,1
0.91409545,0.31796404,0.42938908,0.50467968,0.82498162,2
0.28756800,0.70014596,0.30946326,0.56549139,0.16424506,2
0.62302825,0.19687026,0.48802289,0.36370028,0.39266254,1
0.69587726,0.67653455,0.74421892,0.00064558,0.21614594,1
0.55104686,0.65895394,0.40347213,0.86944216,0.65712857,2
0.87398620,0.44144008,0.17075363,0.03815929,0.74160405,0
0.44233344,0.25332840,0.83661021,0.02374037,0.19793408,1
0.03008978,0.07767585,0.83498676,0.12075678,0.15915966,1
0.43828838,0.06355264,0.18221675,0.24467803,0.28066231,0
0.47294761,0.98239714,0.17014141,0.88245848,0.00772511,2
0.16707150,0.67070506,0.68665697,0.05246004,0.74278809,1
0.86316981,0.50955606,0.45430237,0.40423623,0.54242686,1
0.76774782,0.49681303,0.85869679,0.14332541,0.16676386,1
0.67932349,0.36041075,0.05042355,0.86271532,0.64638003,2
0.83396320,0.12350478,0.20604837,0.39534111,0.54039209,0
0.68116320,0.34169974,0.36817441,0.42089149,0.03695191,1
0.30509357,0.22078382,0.88024038,0.99559727,0.49881796,2
0.92620677,0.27007800,0.02301479,0.16729333,0.37954675,0
0.86327243,0.43145623,0.31157678,0.35034068,0.00631801,1
0.52293028,0.61693296,0.48194855,0.44282236,0.49816316,1
0.99633384,0.78468393,0.14970189,0.47015038,0.55169285,0
0.05348665,0.80000965,0.63260594,0.35134917,0.81562269,1
0.20912007,0.21298602,0.18331267,0.81108849,0.33532538,2
0.11113858,0.30151173,0.17020373,0.54600608,0.08833725,2
0.66234823,0.01814079,0.38822142,0.30984581,0.79119582,1
0.78894275,0.14767806,0.85899611,0.22089706,0.69292188,1
0.54477029,0.11818177,0.89171092,0.74976452,0.07220010,2
0.09695456,0.22783608,0.85588784,0.57190993,0.03292068,2
0.71096929,0.81034229,0.29237570,0.02738925,0.93910279,1
